Type,Local ID,Message,Field 0,Value 0,Units 0,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11
Data,0,record,timestamp,1745918076000,ms,heart_rate,151,bpm,calories,550,kcal
Data,0,record,timestamp,1745918081000,ms,heart_rate,152,bpm,calories,551,kcal
Data,0,record,timestamp,1745918086000,ms,heart_rate,152,bpm,calories,552,kcal
Data,0,record,timestamp,1745918091000,ms,heart_rate,154,bpm,calories,553,kcal
Data,0,record,timestamp,1745918096000,ms,heart_rate,149,bpm,calories,554,kcal
Data,0,record,timestamp,1745918101000,ms,heart_rate,152,bpm,calories,555,kcal
Data,0,record,timestamp,1745918106000,ms,heart_rate,150,bpm,calories,556,kcal
Data,0,record,timestamp,1745918111000,ms,heart_rate,153,bpm,calories,557,kcal
Data,0,record,timestamp,1745918116000,ms,heart_rate,153,bpm,calories,558,kcal
Data,0,record,timestamp,1745918121000,ms,heart_rate,152,bpm,calories,559,kcal
Data,0,record,timestamp,1745918126000,ms,heart_rate,151,bpm,calories,560,kcal
Data,0,record,timestamp,1745918131000,ms,heart_rate,149,bpm,calories,561,kcal
Data,0,record,timestamp,1745918136000,ms,heart_rate,151,bpm,calories,562,kcal
Data,0,record,timestamp,1745918141000,ms,heart_rate,150,bpm,calories,563,kcal
Data,0,record,timestamp,1745918146000,ms,heart_rate,148,bpm,calories,564,kcal
Data,0,record,timestamp,1745918151000,ms,heart_rate,147,bpm,calories,565,kcal
Data,0,record,timestamp,1745918156000,ms,heart_rate,147,bpm,calories,566,kcal
Data,0,record,timestamp,1745918161000,ms,heart_rate,148,bpm,calories,567,kcal
Data,0,record,timestamp,1745918166000,ms,heart_rate,148,bpm,calories,568,kcal
Data,0,record,timestamp,1745918171000,ms,heart_rate,148,bpm,calories,569,kcal
Data,0,record,timestamp,1745918176000,ms,heart_rate,147,bpm,calories,570,kcal
Data,0,record,timestamp,1745918181000,ms,heart_rate,147,bpm,calories,571,kcal
Data,0,record,timestamp,1745918186000,ms,heart_rate,146,bpm,calories,572,kcal
Data,0,record,timestamp,1745918191000,ms,heart_rate,146,bpm,calories,573,kcal
Data,0,record,timestamp,1745918196000,ms,heart_rate,149,bpm,calories,574,kcal
Data,0,record,timestamp,1745918201000,ms,heart_rate,148,bpm,calories,575,kcal
Data,0,record,timestamp,1745918206000,ms,heart_rate,149,bpm,calories,576,kcal
Data,0,record,timestamp,1745918211000,ms,heart_rate,148,bpm,calories,577,kcal
Data,0,record,timestamp,1745918216000,ms,heart_rate,146,bpm,calories,578,kcal
Data,0,record,timestamp,1745918221000,ms,heart_rate,146,bpm,calories,579,kcal
Data,0,record,timestamp,1745918226000,ms,heart_rate,149,bpm,calories,580,kcal
Data,0,record,timestamp,1745918231000,ms,heart_rate,148,bpm,calories,581,kcal
Data,0,record,timestamp,1745918236000,ms,heart_rate,146,bpm,calories,583,kcal
Data,0,record,timestamp,1745918241000,ms,heart_rate,143,bpm,calories,584,kcal
Data,0,record,timestamp,1745918246000,ms,heart_rate,143,bpm,calories,585,kcal
Data,0,record,timestamp,1745918272000,ms,heart_rate,142,bpm,calories,590,kcal
Data,0,record,timestamp,1745918277000,ms,heart_rate,143,bpm,calories,591,kcal
Data,0,record,timestamp,1745918282000,ms,heart_rate,145,bpm,calories,592,kcal
Data,0,record,timestamp,1745918287000,ms,heart_rate,145,bpm,calories,593,kcal
Data,0,record,timestamp,1745918292000,ms,heart_rate,145,bpm,calories,594,kcal
Data,0,record,timestamp,1745918297000,ms,heart_rate,144,bpm,calories,595,kcal
Data,0,record,timestamp,1745918302000,ms,heart_rate,144,bpm,calories,596,kcal
Data,0,record,timestamp,1745918307000,ms,heart_rate,145,bpm,calories,597,kcal
Data,0,record,timestamp,1745918312000,ms,heart_rate,144,bpm,calories,598,kcal
Data,0,record,timestamp,1745918317000,ms,heart_rate,144,bpm,calories,599,kcal
Data,0,record,timestamp,1745918322000,ms,heart_rate,144,bpm,calories,600,kcal
Data,0,record,timestamp,1745918327000,ms,heart_rate,144,bpm,calories,601,kcal
Data,0,record,timestamp,1745918332000,ms,heart_rate,145,bpm,calories,602,kcal
Data,0,record,timestamp,1745918337000,ms,heart_rate,148,bpm,calories,603,kcal
Data,0,record,timestamp,1745918342000,ms,heart_rate,146,bpm,calories,604,kcal
Data,0,record,timestamp,1745918347000,ms,heart_rate,144,bpm,calories,605,kcal
Data,0,record,timestamp,1745918352000,ms,heart_rate,144,bpm,calories,606,kcal
Data,0,record,timestamp,1745918357000,ms,heart_rate,145,bpm,calories,607,kcal
Data,0,record,timestamp,1745918362000,ms,heart_rate,145,bpm,calories,608,kcal
Data,0,record,timestamp,1745918367000,ms,heart_rate,144,bpm,calories,609,kcal
Data,0,record,timestamp,1745918372000,ms,heart_rate,143,bpm,calories,611,kcal
Data,0,record,timestamp,1745918377000,ms,heart_rate,144,bpm,calories,612,kcal
Data,0,record,timestamp,1745918382000,ms,heart_rate,145,bpm,calories,613,kcal
Data,0,record,timestamp,1745918387000,ms,heart_rate,145,bpm,calories,614,kcal
Data,0,record,timestamp,1745918392000,ms,heart_rate,145,bpm,calories,615,kcal
Data,0,record,timestamp,1745918397000,ms,heart_rate,145,bpm,calories,616,kcal
Data,0,record,timestamp,1745918402000,ms,heart_rate,145,bpm,calories,617,kcal
Data,0,record,timestamp,1745918407000,ms,heart_rate,145,bpm,calories,618,kcal
Data,0,record,timestamp,1745918412000,ms,heart_rate,143,bpm,calories,619,kcal
Data,0,record,timestamp,1745918417000,ms,heart_rate,142,bpm,calories,620,kcal
Data,0,record,timestamp,1745918422000,ms,heart_rate,141,bpm,calories,621,kcal
Data,0,record,timestamp,1745918427000,ms,heart_rate,140,bpm,calories,622,kcal
Data,0,record,timestamp,1745918432000,ms,heart_rate,138,bpm,calories,623,kcal
Data,0,record,timestamp,1745918437000,ms,heart_rate,140,bpm,calories,624,kcal
Data,0,record,timestamp,1745918442000,ms,heart_rate,139,bpm,calories,625,kcal
Data,0,record,timestamp,1745918447000,ms,heart_rate,140,bpm,calories,626,kcal
Data,0,record,timestamp,1745918452000,ms,heart_rate,140,bpm,calories,627,kcal
Data,0,record,timestamp,1745918457000,ms,heart_rate,139,bpm,calories,628,kcal
Data,0,record,timestamp,1745918462000,ms,heart_rate,141,bpm,calories,629,kcal
Data,0,record,timestamp,1745918467000,ms,heart_rate,141,bpm,calories,630,kcal
Data,0,record,timestamp,1745918472000,ms,heart_rate,143,bpm,calories,631,kcal
Data,0,record,timestamp,1745918477000,ms,heart_rate,143,bpm,calories,632,kcal
Data,0,record,timestamp,1745918482000,ms,heart_rate,142,bpm,calories,633,kcal
Data,0,record,timestamp,1745918487000,ms,heart_rate,145,bpm,calories,634,kcal
Data,0,record,timestamp,1745918492000,ms,heart_rate,143,bpm,calories,635,kcal
Data,0,record,timestamp,1745918497000,ms,heart_rate,143,bpm,calories,636,kcal
Data,0,record,timestamp,1745918502000,ms,heart_rate,145,bpm,calories,637,kcal
Data,0,record,timestamp,1745918507000,ms,heart_rate,144,bpm,calories,638,kcal
Data,0,record,timestamp,1745918519000,ms,heart_rate,145,bpm,calories,641,kcal
Data,0,record,timestamp,1745918524000,ms,heart_rate,143,bpm,calories,642,kcal
Data,0,record,timestamp,1745918529000,ms,heart_rate,143,bpm,calories,643,kcal
Data,0,record,timestamp,1745918534000,ms,heart_rate,144,bpm,calories,644,kcal
Data,0,record,timestamp,1745918539000,ms,heart_rate,144,bpm,calories,645,kcal
Data,0,record,timestamp,1745918544000,ms,heart_rate,144,bpm,calories,646,kcal
Data,0,record,timestamp,1745918549000,ms,heart_rate,145,bpm,calories,647,kcal
Data,0,record,timestamp,1745918554000,ms,heart_rate,146,bpm,calories,648,kcal
Data,0,record,timestamp,1745918559000,ms,heart_rate,144,bpm,calories,649,kcal
Data,0,record,timestamp,1745918564000,ms,heart_rate,147,bpm,calories,650,kcal
Data,0,record,timestamp,1745918569000,ms,heart_rate,148,bpm,calories,651,kcal
Data,0,record,timestamp,1745918574000,ms,heart_rate,146,bpm,calories,652,kcal
Data,0,record,timestamp,1745918579000,ms,heart_rate,147,bpm,calories,653,kcal
Data,0,record,timestamp,1745918584000,ms,heart_rate,146,bpm,calories,654,kcal
Data,0,record,timestamp,1745918589000,ms,heart_rate,149,bpm,calories,655,kcal
Data,0,record,timestamp,1745918594000,ms,heart_rate,148,bpm,calories,656,kcal
Data,0,record,timestamp,1745918599000,ms,heart_rate,146,bpm,calories,657,kcal
Data,0,record,timestamp,1745918604000,ms,heart_rate,147,bpm,calories,658,kcal
Data,0,record,timestamp,1745918609000,ms,heart_rate,144,bpm,calories,659,kcal
Data,0,record,timestamp,1745918614000,ms,heart_rate,141,bpm,calories,660,kcal
Data,0,record,timestamp,1745918619000,ms,heart_rate,141,bpm,calories,661,kcal
Data,0,record,timestamp,1745918624000,ms,heart_rate,141,bpm,calories,662,kcal
Data,0,record,timestamp,1745918629000,ms,heart_rate,141,bpm,calories,663,kcal
Data,0,record,timestamp,1745918634000,ms,heart_rate,143,bpm,calories,664,kcal
Data,0,record,timestamp,1745918639000,ms,heart_rate,144,bpm,calories,666,kcal
Data,0,record,timestamp,1745918644000,ms,heart_rate,144,bpm,calories,667,kcal
Data,0,record,timestamp,1745918649000,ms,heart_rate,142,bpm,calories,668,kcal
Data,0,record,timestamp,1745918654000,ms,heart_rate,144,bpm,calories,669,kcal
Data,0,record,timestamp,1745918659000,ms,heart_rate,144,bpm,calories,670,kcal
Data,0,record,timestamp,1745918664000,ms,heart_rate,144,bpm,calories,671,kcal
Data,0,record,timestamp,1745918669000,ms,heart_rate,143,bpm,calories,672,kcal
Data,0,record,timestamp,1745918674000,ms,heart_rate,144,bpm,calories,673,kcal
Data,0,record,timestamp,1745918679000,ms,heart_rate,146,bpm,calories,674,kcal
Data,0,record,timestamp,1745918684000,ms,heart_rate,144,bpm,calories,675,kcal
Data,0,record,timestamp,1745918689000,ms,heart_rate,146,bpm,calories,676,kcal
Data,0,record,timestamp,1745918694000,ms,heart_rate,145,bpm,calories,677,kcal
Data,0,record,timestamp,1745918699000,ms,heart_rate,146,bpm,calories,678,kcal
Data,0,record,timestamp,1745918704000,ms,heart_rate,147,bpm,calories,679,kcal
Data,0,record,timestamp,1745918709000,ms,heart_rate,147,bpm,calories,680,kcal
Data,0,record,timestamp,1745918714000,ms,heart_rate,146,bpm,calories,681,kcal
Data,0,record,timestamp,1745918719000,ms,heart_rate,145,bpm,calories,682,kcal
Data,0,record,timestamp,1745918724000,ms,heart_rate,144,bpm,calories,683,kcal
Data,0,record,timestamp,1745918729000,ms,heart_rate,143,bpm,calories,684,kcal
Data,0,record,timestamp,1745918734000,ms,heart_rate,144,bpm,calories,685,kcal
Data,0,record,timestamp,1745918739000,ms,heart_rate,145,bpm,calories,686,kcal
Data,0,record,timestamp,1745918744000,ms,heart_rate,145,bpm,calories,687,kcal
Data,0,record,timestamp,1745918749000,ms,heart_rate,146,bpm,calories,688,kcal
Data,0,record,timestamp,1745918754000,ms,heart_rate,144,bpm,calories,689,kcal
Data,0,record,timestamp,1745918774000,ms,heart_rate,144,bpm,calories,693,kcal
Data,0,record,timestamp,1745918779000,ms,heart_rate,144,bpm,calories,694,kcal
Data,0,record,timestamp,1745918784000,ms,heart_rate,144,bpm,calories,695,kcal
Data,0,record,timestamp,1745918789000,ms,heart_rate,143,bpm,calories,696,kcal
Data,0,record,timestamp,1745918794000,ms,heart_rate,143,bpm,calories,697,kcal
Data,0,record,timestamp,1745918799000,ms,heart_rate,144,bpm,calories,698,kcal
Data,0,record,timestamp,1745918804000,ms,heart_rate,143,bpm,calories,699,kcal
Data,0,record,timestamp,1745918809000,ms,heart_rate,142,bpm,calories,701,kcal
Data,0,record,timestamp,1745918814000,ms,heart_rate,142,bpm,calories,702,kcal
Data,0,record,timestamp,1745918819000,ms,heart_rate,144,bpm,calories,703,kcal
Data,0,record,timestamp,1745918824000,ms,heart_rate,143,bpm,calories,704,kcal
Data,0,record,timestamp,1745918829000,ms,heart_rate,143,bpm,calories,705,kcal
Data,0,record,timestamp,1745918834000,ms,heart_rate,144,bpm,calories,706,kcal
Data,0,record,timestamp,1745918839000,ms,heart_rate,141,bpm,calories,707,kcal
Data,0,record,timestamp,1745918844000,ms,heart_rate,143,bpm,calories,708,kcal
Data,0,record,timestamp,1745918849000,ms,heart_rate,144,bpm,calories,709,kcal
Data,0,record,timestamp,1745918854000,ms,heart_rate,144,bpm,calories,710,kcal
Data,0,record,timestamp,1745918859000,ms,heart_rate,143,bpm,calories,711,kcal
Data,0,record,timestamp,1745918864000,ms,heart_rate,146,bpm,calories,712,kcal
Data,0,record,timestamp,1745918869000,ms,heart_rate,143,bpm,calories,713,kcal
Data,0,record,timestamp,1745918874000,ms,heart_rate,146,bpm,calories,714,kcal
Data,0,record,timestamp,1745918879000,ms,heart_rate,145,bpm,calories,715,kcal
Data,0,record,timestamp,1745918884000,ms,heart_rate,145,bpm,calories,716,kcal
Data,0,record,timestamp,1745918889000,ms,heart_rate,144,bpm,calories,717,kcal
Data,0,record,timestamp,1745918894000,ms,heart_rate,145,bpm,calories,718,kcal
Data,0,record,timestamp,1745918899000,ms,heart_rate,146,bpm,calories,719,kcal
Data,0,record,timestamp,1745918904000,ms,heart_rate,147,bpm,calories,720,kcal
Data,0,record,timestamp,1745918909000,ms,heart_rate,146,bpm,calories,721,kcal
Data,0,record,timestamp,1745918914000,ms,heart_rate,145,bpm,calories,722,kcal
Data,0,record,timestamp,1745918919000,ms,heart_rate,143,bpm,calories,723,kcal
Data,0,record,timestamp,1745918924000,ms,heart_rate,142,bpm,calories,724,kcal
Data,0,record,timestamp,1745918929000,ms,heart_rate,143,bpm,calories,725,kcal
Data,0,record,timestamp,1745918934000,ms,heart_rate,145,bpm,calories,726,kcal
Data,0,record,timestamp,1745918939000,ms,heart_rate,145,bpm,calories,727,kcal
Data,0,record,timestamp,1745918944000,ms,heart_rate,145,bpm,calories,728,kcal
Data,0,record,timestamp,1745918949000,ms,heart_rate,144,bpm,calories,729,kcal
Data,0,record,timestamp,1745918954000,ms,heart_rate,145,bpm,calories,730,kcal
Data,0,record,timestamp,1745918959000,ms,heart_rate,144,bpm,calories,731,kcal
Data,0,record,timestamp,1745918964000,ms,heart_rate,145,bpm,calories,732,kcal
Data,0,record,timestamp,1745918969000,ms,heart_rate,145,bpm,calories,733,kcal
Data,0,record,timestamp,1745918974000,ms,heart_rate,146,bpm,calories,735,kcal
Data,0,record,timestamp,1745918979000,ms,heart_rate,146,bpm,calories,736,kcal
Data,0,record,timestamp,1745918984000,ms,heart_rate,146,bpm,calories,737,kcal
Definition,0,session,timestamp,4,bytes,start_time,4,bytes,sport,1,bytes,sub_sport,1,bytes,total_elapsed_time,4,bytes,total_distance,4,bytes,total_calories,2,bytes
Data,0,session,timestamp,1745918974000,ms,start_time,1745915405000,ms,sport,5,,sub_sport,17,,total_elapsed_time,3569.0,s,total_distance,3000.0,m,total_calories,735,kcal
Definition,0,activity,timestamp,4,bytes,num_sessions,2,bytes
Data,0,activity,timestamp,1745918974000,ms,num_sessions,1,
